[15:10:53,745  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:10:53,745  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:10:53,745  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:10:53,745  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:10:53,745  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:12:30,822  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:12:30,869  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:12:30,885  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:12:30,885  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:12:30,885  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:12:30,885  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:12:30,885  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:12:30,900  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:12:30,900  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:12:30,900  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:12:30,900  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:12:30,916  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:12:30,916  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:13:19,200  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:13:19,231  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:19,247  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:19,247  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:19,247  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:19,247  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:19,247  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:19,278  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:13:19,278  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:13:19,278  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:13:19,278  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:13:19,278  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:13:19,278  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:13:44,301  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:13:44,332  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:44,332  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:44,332  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:44,332  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:44,332  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:44,332  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:13:44,379  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:13:44,379  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:13:44,379  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:13:44,379  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:13:44,379  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:13:44,379  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:16:45,694  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:16:45,741  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:16:45,834  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:16:45,834  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:16:45,834  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:16:45,834  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:16:45,834  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:16:45,975  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:16:45,990  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:17:38,425  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:17:38,456  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:17:38,471  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:17:38,471  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:17:38,471  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:17:38,471  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:17:38,471  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:17:38,503  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:17:38,503  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:17:38,503  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:17:38,503  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:17:38,503  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:17:38,503  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:27:46,774  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:27:46,806  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:27:46,806  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:27:46,806  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:27:46,806  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:27:46,806  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:27:46,806  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:27:46,852  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:27:46,852  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:27:46,852  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:27:46,852  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:27:46,852  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:27:46,852  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:28:10,902  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:28:10,933  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:28:10,949  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:28:10,949  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:28:10,949  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:28:10,949  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:28:10,949  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:28:10,980  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:28:10,980  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:28:10,980  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:28:10,980  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:28:10,980  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:28:10,995  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:37:31,601  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:37:31,632  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:31,632  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:31,632  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:31,632  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:31,632  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:31,632  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:31,647  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:37:31,647  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:37:31,647  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:37:31,647  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:37:31,647  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:37:31,647  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:37:35,757  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:37:35,788  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:35,804  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:35,804  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:35,804  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:35,804  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:35,804  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:37:35,820  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:37:35,820  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:37:35,820  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:37:35,820  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:37:35,820  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:37:35,820  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:43:25,709  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:43:25,756  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:43:25,771  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:43:25,771  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:43:25,771  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:43:25,771  WARN StringTools:382] - Could not create a double from the string 'not a double'
